Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
118112014561615,Movimiento Tumbaya Crece y Avanza,Movimiento Tumbaya Crece y Avanza,3006,3
114349153703264,"Victoria ""Vito"" Weiss Ackerley",Maria Victoria Weiss Ackerley,3000,2
393296491087180,Juan Romero,Juan Carlos Romero,3000,1
439141789570154,Livio Gutierrez,Livio Gutierrez,3000,3
427383978064902,Gabriel De La Vega,Networking TDF,3000,1
342638383052208,Peronistas con el Rolo,Peronistas con el Rolo,3000,2
1160280160743753,Juan Ojeda,Juan Manuel Ojeda,3000,1
338511002986432,RosarioPlus,These ads ran without a disclaimer,3000,1
899602563465823,Maximiliano Mascheroni,Maximiliano Martin Mascheroni,3000,1
106840244336051,Fabiana Ruiz,Andrea Fabiana Ruiz,3000,1
125998577978425,Guillermo Jerez,Barrio 88,3000,1
2325578481053048,NorteOnline,NorteOnline,3000,2
1847221572259612,Mcp La Caldera,Mcp La Caldera,3000,1
100635528940318,Daniela Montalvini,Daniela Roxana Montalvini,3000,2
103718391267829,Juan Ahumada,Juan Alberto Ahumada,3000,2
713564508730098,Luciano Angelini,Rene Oscar Celati,3000,2
111796488557088,Matias Garraza Intendente 2023,Lucas Adan Robinson Hernandez,3000,3
101221311347722,SI Salta Independiente,Julieta Biella,2999,1
2034925836802001,Oscar Alberto Rodriguez,Oscar Alberto Rodriguez,2999,1
103307399265931,Carolina Roppel,Franco Alejandro González,2999,2
111249551328808,Estudio Jurídico,Estudio Juridico Anguillesi Reyes,2998,1
480536982097682,Bruno Cipolini,Bruno Luis Cipolini,2997,1
362601787805241,Darío Manzano,These ads ran without a disclaimer,2995,1
1677396715806625,María Angélica Torrontegui,These ads ran without a disclaimer,2974,1
915998895230995,Jorgelina Manzano,Ulises Martin Torres,2974,1
420916501408724,Smart City Expo Latam Congress,These ads ran without a disclaimer,2961,2
454784648604570,José Ignacio Scotto,Jose Ignacio Scotto,2934,3
104698592564035,Compromiso Por Lanús,Sol Arias,2920,1
592558020802278,María Emilia Soria,María Emilia Soria,2907,1
1778813829014755,Rodriguez Salazar Pedro Hernan,These ads ran without a disclaimer,2901,4
117730907921298,Lucía Bolaño,Ana Lucia Bolaño,2900,3
107264658616354,Izquierda Socialista - Tierra del Fuego,Victor Hugo Iglesias,2899,5
1803279899993382,"Ni Una Palmadita, Fernanda Restrepo",These ads ran without a disclaimer,2896,3
101358036245588,App Leap,These ads ran without a disclaimer,2889,1
156207138425916,El Copérnico,Brian Schumacher,2888,6
505057326224880,Gonzalo Pedano,Gonzalo Pedano,2882,3
107600031419375,De Frente Salta,De Frente Salta,2880,3
104193729132978,Alejandro Masague,Alejandro Masague,2874,6
332076804096532,Matías Cejas,Matias Ezequiel Cejas,2861,1
349902352289503,Juan Pablo Valdés,Juan Pablo Valdés,2861,5
100574855548016,Diego Granda,These ads ran without a disclaimer,2852,1
206805949516073,Juan Carlos Amarilla Diputado Provincial,Juan Carlos Amarilla,2851,1
116475791446977,Hay Esperanza,Cristian Manuel Escudero,2847,1
100383352725236,Presentes,These ads ran without a disclaimer,2841,1
116992891370757,yamilagalvan19,These ads ran without a disclaimer,2819,1
105895224252156,Malena Resa,Malena Resa,2819,3
1597394507207310,Gustavo José Lopez,Gustavo José Lopez,2811,1
101263474925712,Evelyn Viganoni,Ivana Evelyn Viganoni,2806,3
106983782332798,Edu Serrano,Patricio Eduardo Serrano,2800,1
1430097080623511,Pablo Lanik Intendente,Pablo Lanik,2800,4
463474643817662,PTS Chubut- Frente de Izquierda Unidad,Frente de Izquierda,2798,1
294355440917171,Iguazu Ahora,Iguazú Ahora,2772,9
122345224173911,Maida With,Maida Gabriela With,2762,2
101797099509905,Activá Mendoza,These ads ran without a disclaimer,2751,1
258912375050137,Alejandro Allende,Alejandro Allende,2700,3
2135186443462080,Alberto Pino,Alberto Pino,2689,2
102901569414157,Alejandro Sangenis 2023,These ads ran without a disclaimer,2689,1
106388015081214,Fede Carballeira,Creo en Rufino,2687,1
334055540574250,Sergio Lucero,Sergio Gabriel Lucero,2680,2
111213330633636,Urano Stream,These ads ran without a disclaimer,2678,1
103126349340254,haquimcarlos,These ads ran without a disclaimer,2675,1
1679283282387779,Luciano Stoppani,Luciano Stoppani,2665,2
572672609527991,Ramiro Fernández Patri,Ramiro Fernández Patri,2657,3
101684965855316,Mauricio García,Mauricio García,2653,5
123993338188734,Samuel Andres Huerga,MST Movimiento Socialista de los Trabajadores,2649,2
281591102328227,Carolina Podlesker,Carolina Podlesker,2648,3
712606522221884,Matías Beccaría,Matias Leandro Beccaría,2600,3
100463912101873,frederickanderson_designer,These ads ran without a disclaimer,2593,1
321762458692324,Sergio Castrillón,Mariano Gabriel Aguirre,2591,1
104563928617969,Brenda Vargas Matyi,Brenda Vargas Matyi,2590,3
107103051067583,Mario Gaitán,These ads ran without a disclaimer,2579,2
115649862149219,Francisco Lo Presti,These ads ran without a disclaimer,2565,4
222137837928610,Organización Nacional Peronismo Militante,Organización Nacional Peronismo Militante,2564,2
1411547352487734,Panamericana Embarcacion,Claudio Marcelo Rojas,2563,1
114458728228696,Pumas Libertarios Salta,Pumas Libertarios Salta,2540,3
441932999309507,Gabriel Real Diputado,Franco Nazareno Vitterbo,2521,1
105139442227966,La Costa Online,La Costa Online,2500,2
110548940526048,Diputado Provincial Matias Monteagudo,Matias Monteagudo,2500,1
108278928857305,Hugo Roldan,Hugo Roldan,2500,2
195920701170150,Matias Nanni,Matias Nanni,2500,1
427940164080444,Municipio de Malvinas Argentinas,Municipio de Malvinas Argentinas,2500,1
2331730237146720,Pablo Lopez Ezeiza,Pablo Alejandra Lopez,2500,1
645934188935394,Federico Humberto Tula Barale,Federico Humberto Tula Barale,2500,1
103119501253023,Silke Arndt,Silke Arndt,2500,2
355461591477952,Salta Va,Salta Va,2500,5
101606536249695,Claudia Giaccone,Claudia Giaccone,2500,3
100714332978147,EZIO Intendente 2023,EZIO Intendente 2023,2495,2
108415570552033,Ing. Anibal H Pazos,Tomas Drohobycki,2494,4
106889870671374,Roberto Morichetti,Roberto Morichetti,2490,2
100649929688395,Avancemos Tartagal,These ads ran without a disclaimer,2488,1
430711297121505,Que Pasa Jujuy,Tania Micaela Ontiveros,2487,3
113587403663793,Cesar Julián.,Lujan Cesar Facundo Julian,2483,2
576818265727977,Infozona Noticias,Infozona Noticias,2480,1
105902931655581,Omar Galdurralde,Omar Daniel Galdurralde,2475,3
341154072731043,Naranja Telefonica,Hernan Eduardo Ventre,2470,2
109207172045263,johani_resola_ok,Johanna Elizabeth De Jesus Resola,2466,2
119193347822993,Marina.Garro,Lucas Adan Robinson Hernandez,2464,4
1137778099678562,Portal Tierra del Fuego,Portal Tierra del Fuego,2450,2
111639701582977,Lorena González,Lorena Soledad  Gonzalez,2450,6
659773254199665,Diputados Bonaerenses,Diputados Bonaerenses,2449,1
100211419079516,Soy Villa Nueva,Soy Villa Nueva,2447,4
103291557968292,Matías Cuello,Matías Cuello,2439,2
111770958525057,Mauro Gabriel Rueda,These ads ran without a disclaimer,2434,5
107318882337863,Élida Rechi,These ads ran without a disclaimer,2428,2
101898815768121,tuytusombrero,These ads ran without a disclaimer,2424,1
101002098151204,Carlos Gallo,Carlos Emilio Gallo,2416,3
570768623092486,Luis Quiroga,Luis Quiroga,2414,2
100929972382099,Pro Jujuy,Pro Jujuy,2408,3
115856648168510,Brian Heredia,Brian Ezequiel Heredia,2406,3
186870061762769,Lorena Parrilli,Lorena Parrilli,2404,1
1452809398381653,Victoria Tejeda,These ads ran without a disclaimer,2400,1
346565609073134,"Ministerio de Educación, Cultura, Ciencia y Tecnología  - Gobierno de Salta",Mariana Esther Flores,2400,5
118567894507531,César Molina,César Gabriel Molina Holguin,2400,4
1027234010744067,Ruben Armando Rivarola,These ads ran without a disclaimer,2400,1
118596294559388,Nahuel Colombati - Unión Vecinal Federal - VCA,Marcelo Nahuel Colombati,2400,2
113067177682259,PMD - Dogs is my  world,These ads ran without a disclaimer,2395,3
331343914062847,Carlos Paz Despierta,These ads ran without a disclaimer,2378,2
599607023397325,Editorial Prometeo,These ads ran without a disclaimer,2354,1
121937887544593,karinamartinezerf,These ads ran without a disclaimer,2343,2
109447250584054,Data Gremial,Data Gremial,2332,1
106675428469248,Hoy Catamarca,Hoy Catamarca,2328,7
2325961830992522,Carolina Castets,Carolina Castets,2324,3
349393078600007,Lucas Vicario,Lucas Vicente Vicario,2302,3
110552665347520,sergiovallejos2023,These ads ran without a disclaimer,2298,1
901766503317660,Juan Beron - Comunicación Política,Juan Beron - Comunicación Política,2272,4
107358598365960,Encuentro Republicano Federal La Pampa,Sandra Viviana Martinez,2265,1
647384125466892,Leonardo Ortiz,Leonardo Julio Ortiz,2257,1
130860824314689,Mario Abed,Asociacion Civil Comite Junin,2232,1
106674949067995,Sergio Cerda,Sergio Cerda,2227,1
777456318937265,Fabián Brest Concejal PJ San Isidro,Fabian Dario Brest,2224,3
105132645589543,Esteban Poloni - Construyendo,Construyendo,2219,1
104116647897538,Concejal Omar Luis Lattanzio,Omar Luis Lattanzio,2212,1
117735448311,"Cell Signaling Technology, Inc.",These ads ran without a disclaimer,2211,2
100498555979860,Rolo Argañaraz - Concejal,Rolo Argañaraz - Concejal,2200,2
685346694910046,Política Obrera en Los Ralos -Tucumán,Política Obrera en Los Ralos -Tucumán,2185,4
118096611217091,Enrique Bethencourt,Luciana Urueña,2174,1
370243816517110,Matias Gvozdenovich,Matias Pablo Gvozdenovich,2170,1
810080482399261,Striptease del Poder,Francisco Javier Llorens,2166,2
109281938681906,Fuerza Libertaria Centenario,Fuerza Libertaria Centenario,2150,1
119263738124438,Roberto Meri,These ads ran without a disclaimer,2143,4
396387247638498,Martin Cerdera,These ads ran without a disclaimer,2141,1
108950012145609,Partido Demócrata de Mendiolaza,Partido Demócrata de Mendiolaza,2139,5
111025936935617,Nicolás Slimel,Nicolás Slimel,2135,1
117209508015966,fabianrussogonzalez,These ads ran without a disclaimer,2132,1
432590050494586,Código Plural,Código Plural,2119,4
108535485193123,_martinhalty,These ads ran without a disclaimer,2115,2
102835142794212,Carolina Aguilar Senadora 2023,Carolina Aguilar,2100,2
1179194462240942,Info Lerma,Info Lerma,2091,2
113529161736658,Hacemos por La Para,Equipo Digital,2080,1
350484208858680,Raúl Godetti 2023,Raul Alfredo Godetti,2058,2
110253854996744,Fede Garufi,Federico Mauro Garufi,2053,4
119508597771703,San Juan Opina,Cristian Javier Garay,2050,1
369184800608775,Irene Pincol,Irene Pincol,2042,3
1742886966005663,Radio InterCom FM 98.3 Joaquin V Gonzalez,Carlos Maria Barreira,2039,4
110387001612769,Partido De la ciudad,Partido De la ciudad,2039,1
100441179454561,Edgardo Marinoff,These ads ran without a disclaimer,2037,1
110693328670696,Rodrigo Correa 2023,These ads ran without a disclaimer,2037,2
116423890224739,Karina Figueroa,Karina Figueroa,2032,2
473311016144739,Eduardo A. Pepa,Roberto Carlos Flores,2025,2
117284024671242,Tilcara tiene Futuro,Lucas Nahuel Mendoza,2025,3
100436385678054,Partido Independiente del Chubut,Partido Independiente del Chubut,2023,2
103328849377092,Orlando Costadoni,These ads ran without a disclaimer,2017,2
118811944541168,Lucas Gimenez - La Cumbrecita 2023,Eleva Estudio,2016,2
100696752918884,Daniel Varela,These ads ran without a disclaimer,2014,2
194960984275969,Consultora del Interior CHACO,José Carlos Gómez,2006,5
101132012979670,Marianela.SI,Marianela Ibarra,2000,1
101943492089997,El Vocero Regional,El Vocero Regional,2000,1
1243208795706598,Diputado Eduardo Valdés,Diputado Eduardo Valdés,2000,1
165207531063493,"Concejal Gonzalo Cisneros , Fuerza Republicana Yerba Buena",Gonzalo Marcos Cisneros,2000,1
103657458036950,Empleados de Comercio Autoconvocados de Tucumán,Empleados de Comercio Autoconvocados de Tucumán,2000,2
124460520639667,Valores para Soldini,Mario Nicolas Altamirano,2000,1
461048704010133,Fundación Andes,Fundación Andes,2000,1
289903541857898,Concejal Nicolás Rodriguez,Nicolás Andres Rodriguez,2000,1
107112059049409,Marcelo Vitti,Marcelo Alejandro Vitti,2000,1
101295554708830,Gabriel Murúa,Gabriel Murua,2000,1
1161209740572275,UCR Olavarría,Francisco Fermin Gonzalez,2000,1
1576976629211448,Paco Garibaldi,Paco Garibaldi,2000,1
105780682507775,Profe Antonio Intendente,Ezequiel Alderete,2000,5
104701969151334,Alan Sosa Tello,Alan Sosa Tello,2000,1
111601028562156,Frente Federal,Frente Federal Famatina,2000,3
833308706774365,Roxana Cavallini,Roxana Elezabet Mirna Cavallini,2000,1
174145800008315,Ternium,These ads ran without a disclaimer,2000,1
969415689774704,Myriam Martinez,These ads ran without a disclaimer,2000,1
303275243097091,Municipalidad de Salto Buenos Aires,Municipalidad de Salto,2000,1
106847837475439,Carlitos Brizuela,Carlitos Brizuela,2000,1
969152236478853,Arturo Rojas,Arturo Rojas,2000,1
146903305519923,Vocacion,Vocacion SRL,2000,1
105166494637599,Tres60.travel,Tres60.travel,2000,3
102559716163646,Fuerza Libertaria Plottier,Perri Santiago Javier,2000,2
103390771753122,Damián Gómez,Jonathan Damian Gomez,2000,1
104594087961997,Ing. Ricardo Gutierrez,Ricardo Sinforiano Gutierrez,2000,3
105090055485802,Juntos por Ciudad Parque,Carlos Daniel Pozzo,2000,1
1031055386992616,Florencia Peñaloza Marianetti,These ads ran without a disclaimer,2000,2
169218796514838,Prensa Darío Golía,Prensa Darío Golía,2000,2
101779262217727,Burlando2023 - Olavarría,Claudio Cesar Garcia,1997,2
1003655203000044,Franco Pinello,Franco Pinello,1993,1
105275135889734,D&D,These ads ran without a disclaimer,1983,2
106044089076616,Mario Ricardo Marin,Mario Ricardo Marin,1966,1
1358967864150866,Ramon Cejas 2023,Ramon Cejas 2023,1952,2
113923401326706,El país ya,El país ya,1946,7
103923347908536,Marcelo Mallea Primero Angaco,Andrés Marcelo Mallea,1944,5
1020350174723777,Nicolás Cappellini,Nicolás Cappellini,1931,2
112271611780635,Agustín Ramírez,These ads ran without a disclaimer,1889,2
235475446863839,Diego Catuogno Moda X Mayor,These ads ran without a disclaimer,1874,1
591925674308889,Nicolás Daviña,These ads ran without a disclaimer,1870,1
109351389090584,Sergio Urribarri,These ads ran without a disclaimer,1862,1
101568988638336,Ale Sánchez Concejal,Ale Sánchez Concejal,1862,5
101015068034700,Agustin Romero,These ads ran without a disclaimer,1859,1
106479318153202,climatetracker_es,These ads ran without a disclaimer,1849,2
2030814540534311,Eduardo Solari,Daniel Maximiliano Gomez,1846,2
103808238992799,La Libertad Avanza - Alte. Brown,Miriam Del Carmen Niveyro,1829,1
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,1829,2
107482355458044,Bruno Pandolfo,Bruno Pandolfo,1828,1
244088782361820,Hosteria Rukahue,These ads ran without a disclaimer,1819,1
103424754806012,Coalición Cívica ARI Cosquin,Diego Omar Francisco Cortes,1817,2
660070731013608,Corriente Nacional JUAN PERON,Revista de Frente - Corriente Nacional JUAN PERON,1814,2
102800179127618,Nicolas Cichocki I Gracias Enojadito,Nicolas Eloy Cichocki,1813,4
101744705130224,Gustavo Silva Concejal 2023,Miguel Angel Carrizo,1809,1
366283017342581,Ana Miño,Ana Faustino Miño,1800,3
315287896024237,Marisa Uceda,Marisa Uceda,1800,2
114159701970063,IES Santa Fe,These ads ran without a disclaimer,1798,1
107475404259537,Maria Elena Vogel,Maria Elena Vogel,1793,1
163984417021229,Diario Jornada,Diario Jornada,1782,2
469187843278784,Claudio Frangul,Claudio Frangul,1780,2
112932938744107,Archivo Histórico Municipal de Punta Alta,Luciano Facundo Izarra,1771,8
106768284981761,Granja de IDEAS,Verónica Troisi,1766,2
1872919999691617,Política desde el Conurbano,Política desde el Conurbano,1764,2
100157321845684,Metadata Noticias,Matías Ezequiel Logiódice,1750,3
105070965806033,Académia épica,Académia épica,1750,2
122178517476269,La Tradición Lobos,La Tradición Lobos,1744,2
408666509686742,Rosi kurtz,Rosa Margarita Kurtz,1740,2
102392401118239,Christian Rasmussen - Pilar,Isaac Rony Alburquerque Miranda,1738,9
330297937130546,Roberto Sukerman,Roberto Sukerman,1713,1
702067706814466,Vivamos Zona Sur,Electoralio,1709,5
107498638456149,Oscar Saliba,Oscar Elias Mario Saliba,1703,2
107998025503538,Halcones Moreno,Halcones Moreno,1700,2
400641116979984,Ciudad FM 90.5 Mendoza,ciudad fm 90.5 mendoza,1670,3
104377591978898,Compacto Córdoba,Compacto Córdoba,1663,5
283774695671715,Lorena Almiron,Lorena Almiron,1656,2
102963081817786,fuentesmariod,Mario Fuentes,1654,1
101715352881604,Fabian Elias,These ads ran without a disclaimer,1653,2
101938362891148,Lucas Valiente,Lucas German Valiente,1653,1
1591400151155337,Conciencia por El Carmen,These ads ran without a disclaimer,1632,1
425899544931153,CloudMasters,These ads ran without a disclaimer,1624,1
1597978070226346,María Belén Tapia,Maria Belen Tapia,1620,3
114163574254864,Fabio Ponce,These ads ran without a disclaimer,1614,1
1816764398612861,Dr. Carlos Galo Encina,Carlos Antonio Galo Encina,1612,1
553966678283664,Giuliana Perini,Giuliana Perini,1608,1
777360182391642,Comuna de Sa Pereira,Jose Luis Daniel Manzoni,1600,1
110942240303824,German Ojeda,German Enrique Ojeda,1600,4
106603955035359,Fernando Carbajal,These ads ran without a disclaimer,1589,1
1670599193009847,Valeria Orozco Concejal,Cinthia Nahir Mohamed,1588,1
437328746470563,Fabian Gonzalez,These ads ran without a disclaimer,1579,1
515903485413391,Razón y Revolución - La Plata,Federico De Stefano,1579,1
115053614882138,Adriana Garrido,Adriana Yolanda Garrido,1578,1
311237139695523,Identidad Argentina,Pascual Ignacio Calicchio,1578,1
102436216180883,Cinco Saltos #Ahora,Gabriel Luciano Zanellato,1578,1
105105094303837,Luis Lucero Guillet,Luis Lucero Guillet,1578,1
2080345335315710,Desocupados y Precarizados de la Corriente Clasista y Combativa - Cordoba-,Desocupados y Precarizados de la Corriente Clasista y Combativa - Cordoba-,1578,1
113474881726863,Eduardo Vezzosi,Eduardo Pedro Vezzosi,1574,2
1440846702894815,Frente Estudiantil,Bianca Kollrich,1569,2
1873797869608613,Frente Renovador de la Concordia,These ads ran without a disclaimer,1566,1
1064250960255430,Juan Manuel Villalba,These ads ran without a disclaimer,1564,2
100981215467322,Partido Moderado,Partido Moderado,1563,3
975952289131366,Municipalidad de James Craik,Municipalidad de James Craik,1562,2
448577818540347,Tatiana Schapiro,These ads ran without a disclaimer,1560,1
1600257543552852,MundoNorte,MUNDO NORTE,1560,1
100987762703500,arielosunaok,These ads ran without a disclaimer,1559,1
186065678122253,InfoBAN Agencia de Noticias,InfoBAN Agencia de Noticias,1558,1
1297659520318503,Majo González,MST Movimiento Socialista de los Trabajadores,1547,1
