Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
338879540636092,Driscoll's,These ads ran without a disclaimer,28690,15
16970370254,Selectra,These ads ran without a disclaimer,28412,283
1150185098382760,Fraternité générale,Fraternité Générale,28366,134
386684741892399,Santé Sénior,These ads ran without a disclaimer,28324,560
2121634984823131,Lambervalisolation.COM,FELIX PEREZ,28303,85
364959206939410,ACAT France,ACAT France,28078,982
115544251800406,Région Ile-de-France,Région Île-de-France,27643,10
207251779638,Ville de Paris,Ville de Paris,27444,101
105352737996318,Les aides à la Rénovation Énergétique,These ads ran without a disclaimer,26870,141
38803022844,Haut et Court,Luckytime,26818,384
482625248609253,Devis.io,Dolead,26717,1001
358478628257486,Canopée,Canopée,26632,233
99340666617,Nettoyons la Nature,These ads ran without a disclaimer,26627,4
503951883021764,ShareTheMeal,These ads ran without a disclaimer,26600,91
100320031319196,Isolation 1€,These ads ran without a disclaimer,26482,21
219062948053,Alternatives économiques,These ads ran without a disclaimer,26477,772
2363689583957802,Nouvelle Réduction d'Impôt 2021,These ads ran without a disclaimer,26311,107
840589819457002,Break Poverty Foundation,Break Poverty Foundation,26107,518
108397722049,Planète OUI,Planète OUI,26054,371
177200762379537,Ad Vitam,Lucky Time,25784,384
200661534149151,Pompe à Chaleur,These ads ran without a disclaimer,25767,133
186862581340655,"Cap-Vietnam, le Vietnam pour et  par les internautes","Cap-Vietnam, le Vietnam pour et  par les internautes",25670,9
145935538786259,Hyundai France,These ads ran without a disclaimer,25559,11
100465908595630,Placements Malins 2021,These ads ran without a disclaimer,25531,30
237946106299568,Cafeyn FR,Cafeyn,25418,18
677902065668703,Fondation des Femmes,Fondation des Femmes,25377,108
280037833461,ALIMA,ALIMA,25343,352
113434835339857,France Bleu,These ads ran without a disclaimer,25263,14
305608429284,EU Environment,EU Environment,25251,28
784009015121501,Kendy Polestin,These ads ran without a disclaimer,25141,33
116492990123553,Astuces Defisc,These ads ran without a disclaimer,25091,46
147048768660936,La Roche-Posay,La Roche-Posay,25082,11
364936960317601,Mondafrique,Nicolas Beau,25059,768
910865675611450,Croustipate,Croustipate,24708,17
305982272814433,Jean Paul Garraud,Jean Paul Garraud,24627,224
475475545864761,Curieux,Curieux,24616,363
109718867146100,Aides De l'Habitat,These ads ran without a disclaimer,24595,43
350866824756,L214 Ethique et Animaux,L214 Ethique et Animaux,24554,41
261378092727,Spotify,Spotify France,24513,9
237822849665127,Handi'Chiens,Handi'Chiens,24086,484
110264154014366,Les Gargouilles,LES GARGOUILLES,24010,92
545829029103459,Fondation du Pont-Neuf,Fondation du Pont-Neuf,23929,38
102952821123044,Vmc-1euro.fr,LA PLATEFORME DU LEAD,23896,98
194210463958714,INA,L'Institut National de l'Audiovisuel (INA),23839,122
79566127213,Challenges,Challenges.fr,23792,251
54568872127,Association Un enfant par la main,Un Enfant par la Main,23704,534
144056732332683,CANAL+,These ads ran without a disclaimer,23684,30
196708717010864,Ministère de la Justice,These ads ran without a disclaimer,23587,12
721787671263055,Banque Française Mutualiste,Banque Française Mutualiste,23517,74
713321172508970,Energie gratuite,These ads ran without a disclaimer,23447,25
301330928866,IVG : vous hésitez ? Venez en parler !,These ads ran without a disclaimer,23433,160
58523373944,ARTE,Arte,23408,126
110422427164783,isolations-1euro-artisan.com,LA PLATEFORME DU LEAD,23268,62
106626487721376,Amazon Europe,Amazon France,23257,13
103692711104070,Écobag'S,Romain Alexandre Clairand,23227,690
106318370709727,Écolid,Romain Alexandre Clairand,23185,459
383882575328659,GRTgaz,These ads ran without a disclaimer,23064,163
102904124587662,Energie-verte.io,Dolead,22753,125
886390848092524,TGV INOUI,TGV INOUI,22738,3
112044360267952,France Écologie,France Écologie,22597,87
110282480876685,1Planet4All,ACTED,22501,314
463705930368887,Réseau Action Climat,Réseau Action Climat,22498,334
160214000656460,DOP,These ads ran without a disclaimer,22461,3
146908632092802,Métropole de Lyon,Métropole de Lyon,22267,29
1497801067022790,Ma Solution Conso,These ads ran without a disclaimer,22221,110
187348407967116,Asmae - Association Soeur Emmanuelle,Asmae - Association Soeur Emmanuelle,22003,347
340194730227571,Panneaux Solaires 1€,These ads ran without a disclaimer,21942,22
449003618508780,France Parrainages,France Parrainages,21927,1239
1398587720206357,Clear Fashion,Clear Fashion,21904,34
154999229992641,Groupe SNCF,These ads ran without a disclaimer,21887,2
111174977254488,BeOcean,Killyan Jean Rene  Preterre,21585,275
2141230909254663,Restons Mutualistes,Association Restons Mutualistes,21500,5
154418871253173,Harmonie Mutuelle,Harmonie Mutuelle,21472,48
457316367752668,Info'Com-CGT,Info'Com-CGT,21389,347
375585826133048,Les énergies renouvelables,These ads ran without a disclaimer,21384,68
113928800051653,Artisan Isolation 1 euro,LA PLATEFORME DU LEAD,21314,63
299501810516,Ma Banque BNP Paribas,BNP Paribas,21163,12
378521308935196,Running Heroes,Sport Heroes,21078,69
105030968456451,Les Coulisses de la Finance,These ads ran without a disclaimer,20989,78
237946106299568,Cafeyn FR,These ads ran without a disclaimer,20973,16
123875660969932,ENGIE,These ads ran without a disclaimer,20969,147
114561573267434,Infodon,Institut pour le Développement des Générosités,20958,375
108022181461583,L'investissement pour les nuls,These ads ran without a disclaimer,20955,334
9547656123,Croix-Rouge française,Croix-Rouge française,20837,612
299688247340232,Energie-Pac.Com,LA PLATEFORME DU LEAD,20701,124
217145431660305,Syndicat CFTC,Syndicat CFTC,20577,257
101184515815503,MrEnergy,These ads ran without a disclaimer,20512,12
1415350452093573,ONU Femmes France,ONU Femmes France,20309,71
240513033426681,Les energies pour tous,These ads ran without a disclaimer,20144,603
1684031805239401,Les Energies du Soleil,These ads ran without a disclaimer,20108,198
999935800074039,Michelin,These ads ran without a disclaimer,20046,5
110022688653635,Bilendi & Respondi France,Bilendi SA,19910,455
107035221448534,École de l'Avenir Digital,These ads ran without a disclaimer,19877,16
298188530537614,Pousse Pousse,Pousse Pousse,19863,1667
104450921005395,Isoletamaison.com,OPTIM HABITAT PLUS,19785,81
1491284904331919,Isolation Maison France,These ads ran without a disclaimer,19769,54
147217678703876,Jour2Fête,Jour2Fête,19591,482
514092839111813,Eco-Tips,These ads ran without a disclaimer,19474,232
174152456808,Welfarm,Welfarm,19472,739
506293686069420,Société Française d'Accompagnement et de Soins Palliatifs - SFAP,SFAP,19343,248
106101771040090,Chaudière à Granulé,LA PLATEFORME DU LEAD,19318,27
110162075732232,Tribune Côte d'Azur,TRIBUNE COTE D'AZUR,19288,149
126602644034987,Technitoit,Technitoit,19243,136
123674940994027,Revue Esprit,Revue Esprit,19069,292
154314278551,Union Syndicale Solidaires,Union Syndicale Solidaires,19039,295
106068174860470,IJI,IJI,18983,6
109338787407392,Action Ecologie,These ads ran without a disclaimer,18948,37
268836617151334,Fille Unique,Sébastien Jean-Pierre Paul Henri Gourdon,18827,48
1091723164201031,TVCAT,Le Journal Catalan,18806,218
1215196528619523,Je donne du sens,Je donne du sens,18793,207
101092033299680,Allianz France,Allianz France,18692,18
113781850474991,Aides panneaux solaires 2020,These ads ran without a disclaimer,18619,7
1660212684250205,Région Bourgogne-Franche-Comté,Région Bourgogne-Franche-Comté,18586,17
221325414598759,Skipper Macif,Macif Course au Large,18552,5
