Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
100217724927028,Murchison Minerals,SKY ALPHABET SOCIAL MEDIA INC.,732,4
108266231862340,Matthew Henriques,Markham-Thornhill NDP,731,6
499360326752212,IKEA,These ads ran without a disclaimer,730,1
897881776911640,Jean-Bernard Émond - Coalition Avenir Québec,Jean-Bernard Émond - Député de Richelieu à l'Assemblée nationale du Québec,730,17
132379063458419,CMHA BC Division,These ads ran without a disclaimer,730,3
106741398661926,Dwight Monck,Kiiwetinoong PC Riding Association,730,15
1246316132132307,Effie Triantafilopoulos,Effie Triantafilopoulos Campaign,730,4
1104579752901328,Hamilton Coalition to Stop the War,Kenneth E Stone,730,24
2077721862551332,Laura Ip for Regional Council,Campaign for Laura Ip,730,40
109718823750799,"Nicole Morin, candidate du Bloc Québécois de Saint-Maurice-Champlain",l'agent officiel de Nicole Morin,729,5
103117979149097,Frank For ward 2,Frank McGillan,729,19
359895474069750,Soleno,These ads ran without a disclaimer,728,6
103348133082812,Cornerstone Housing for Women,Jessie-Lee Wallace,727,5
117505381665669,Clean Foundation,Clean Foundation,727,7
104298747623383,Tommy Bureau - NPD - Circonscription de Québec,Sebastien Quirion,727,22
105788918370565,Fonds Jacques Parizeau,These ads ran without a disclaimer,727,1
108432955951074,Andrew J. LeBlanc - Mayor of Riverview,Andrew Joseph Leblanc,727,13
109880890615589,Mohammad Ehsan - Halifax,Mohammad Ehsan,727,164
617634921671738,Green Party Marty,Martin A Lancaster,726,35
2446991318685804,Bio-Straw,These ads ran without a disclaimer,726,16
753889838292279,BC Assembly of First Nations,These ads ran without a disclaimer,726,5
20486236942,Alberta Theatre Projects,Alberta Theatre Projects,725,10
101741285549794,Wendy Bosch,Wendy Pauline Bosch,725,4
108250114418644,Robin Edger for Don Valley West,Robin Edger for Don Valley West Campaign,725,15
109047211010133,Steinield,These ads ran without a disclaimer,724,1
2219543578096172,Mike Parker - HSAA President,Michael Andrew Parker,724,22
108706854627176,Jim Lequiere for Fort St John City Council,Frederick James Lequiere,724,14
107008428821759,Sacha Christensen for SD61 School Board Trustee,Alexander Lizard Christensen,724,3
544391682301626,E-Comm 911,Emergency Communications for British Columbia Incorporated,724,1
1406744509576676,Monique LeBlanc - Moncton,Campagne Monique LeBlanc Campaign,723,26
109326068361556,Centre Ice Canadians,Centre Ice Canadians,723,15
107206351313507,electHER Now,Lauraa Wood,723,41
144002475754218,TMX Group,TMX Group,722,32
103362398717999,Yala.Impact,These ads ran without a disclaimer,722,2
263237773709832,Maison d'hébergement La Volte-Face,Maison d'hébergement La Volte-Face,722,24
350991605532777,"Marie-Hélène Gaudreau, députée de Laurentides-Labelle",Maryse Larente,722,3
1454811124848280,Samson Hartland for Mayor,These ads ran without a disclaimer,722,9
100359361749598,Leona Humchitt for Public-Spirited Leadership - Haíłzaqv 2021 Elections,Leona Melony Joanne Humchitt,721,39
1694267150901055,Alice Wong,Richmond-Centre CPC,721,17
320544388024279,PwC Canada Careers,These ads ran without a disclaimer,721,1
101736958275876,Andrew Zebian Kentville Town Council,Ahmed Abraham Zebian,721,88
641952775843815,Southgrow Regional Initiative,SouthGrow Regional Initiative,721,2
544075942290175,Ben Stewart,Benjamin Richard Stewart,721,13
281329091964662,Action Longueuil - équipe Jacques Létourneau,Action Longueuil - équipe Jacques Létourneau,720,11
107743304486701,Tammy Jakeman for Eastern Passage - NSNDP,Eastern Passage New Democratic Party Electoral District Association,720,7
309071312609489,Denis Trudel,Cathy Lepage,720,15
170198619685352,EnviroCentre,Nickie Shobeiry,718,3
100676379492828,Peter Secord for Regional Council,James P Secord,718,3
1810500869176529,Sport'Aide,These ads ran without a disclaimer,718,7
103440687743538,SheepCo Entertainment Представляет,These ads ran without a disclaimer,718,20
103675164705388,Andes Lunch,These ads ran without a disclaimer,718,7
111926844017407,Andrew Williamson for Burnaby-Lougheed,Andrew Williamson for Burnaby-Lougheed,718,6
2128374540781330,Jennie Stevens,Paid for by Jennie Stevens,717,4
166673603350483,Nova Scotia PC Party,Nova Scotia PC Party,717,17
289645734402804,Bloc Québécois,"Sylvain Gauthier, agent principal",717,10
573679826377930,Light Magazine Alberta,Steve Almond,717,33
107651115433188,Wil For Ward 5,Campaign of Wil Husnutdinov,717,5
127827007323828,Matt Jeneroux,Matt Jeneroux,716,24
110433397283983,Planet Supply,These ads ran without a disclaimer,716,2
109577496366277,Monsef Derraji - Député de Nelligan,Parti libéral du Québec,716,10
107198888769855,Adam Hyatt,Adam Stanley Hyatt,715,11
298637463922578,Bhutila Karpoche,Parkdale—High Park Ontario NDP,715,5
104766806230083,Alberta Canola,Alberta Canola Producers Commission,715,12
258359441621028,"Connie Cody - Cambridge, North Dumfries and North Brant Community",Registered Agent for Connie Cody,715,14
996890773698138,Thumbs Up Foundation,The Thumbs Up Foundation,715,1
1374287322846942,"Chantal Soucy, députée de Saint-Hyacinthe à l'Assemblée nationale",Catherine Pouliot,715,35
100701345625479,Dility an OSP initiative,These ads ran without a disclaimer,714,1
335794779895110,MacDonald Turkey Point Marina,MacDonald Turkey Point Marina,714,4
165604910187082,Brian Masse Windsor West,Brian Masse,714,2
2402642540060768,Saranjit Singh,Saranjit Singh,714,8
2396799657229402,Mandeep Kaur,Mandeep Kaur,714,7
221380238051378,Greg Fergus,Hull-Aylmer Federal Liberal Association - Greg Fergus Campaign,714,3
355928181749382,Joan Gottman Npd-Ndp,Lory Roberge,713,15
77711207066,Formations Infopresse,These ads ran without a disclaimer,713,4
596009750864123,Michel Duchesne,le Bloc Quebecois,712,24
413249408706860,StFX Extension Department,StFX Extension Department,712,18
100102855145643,Vote Ophelia for Ward 2,Katharine Grace Mckenney,712,6
282331419131165,Community Action Team - Port Alberni,Port Alberni Community Action Team,712,11
246216300636835,DiManno for Mayor,DiManno For Mayor,712,11
162678203751209,Gilead Sciences,These ads ran without a disclaimer,712,12
106180492199947,Jordan Proctor for Kamloops City Council,Jordan Alexander Proctor,712,5
186456028044927,Fort McKay Métis Nation,These ads ran without a disclaimer,711,4
105623866152848,Fightback,Jqel Bergman,711,4
101199428167565,Jean-Yves McGraw - Candidat à la mairie de la MRT 2021,Jean Yves Mcgraw,711,17
433731583420790,Princess Patsy,These ads ran without a disclaimer,711,18
530866807326572,Garth Frizzell,Garth Frizzell for Cariboo-Prince George,711,22
1968451243484787,Brad Redekopp MP,Conservative Party of Canada - Parti conservateur du Canada,711,19
841721999498213,Energi Media,Wayne Markham Stewart Hislop,711,26
324456974864074,Carmine Perrelli,These ads ran without a disclaimer,711,3
7116517082,The Vancouver Sun,a Vancouver Sun advertiser,710,9
732271663499527,Matthew Shoemaker,Matthew Maxwel Shoemaker,710,11
119504568060902,Evolution Fitness Downtown Regina,Evolution Fitness,710,6
674834696286538,Insurance Choices,These ads ran without a disclaimer,709,4
184293748254021,Nature NB,These ads ran without a disclaimer,709,7
260997730736349,NISA Helpline,These ads ran without a disclaimer,709,14
175675309498643,Rocky View County Connect,These ads ran without a disclaimer,708,6
127681773935722,Sault Ste. Marie Chamber of Commerce,These ads ran without a disclaimer,708,13
101693982249389,Kevin Carlson for Dauphin-Swan River-Neepawa,Kevin Carlson,708,17
179769785971300,Canadian Christian Lobby,Christian Michael Mccay,708,18
1518404381763402,North Vancouver Federal Greens,Anna Boltenko,708,11
107996541901254,Zelmab Durling,These ads ran without a disclaimer,708,2
340139823423398,True Politics,Steven Michael S Soos,708,63
106578818822147,Kateri Champagne Jourdain - Coalition Avenir Québec,Coalition Avenir Québec,708,12
1534241893545754,"Jeremy Thorne - Ward 3 Councillor, Town of Riverview, NB Canada",Jeremy Alan Keith Thorne,707,36
1961177827488882,The Eagle and the Dragon,These ads ran without a disclaimer,707,16
107403975404441,Christine Garneau for Brant County Ward 5 Councillor,Christine Garneau,707,29
604557666687549,Liam Broad for Huntsville Ward,Liam Joshua Broad,706,22
2045944932385648,Yash for Beaumont Council,Vishal Sharma,706,15
1745418332339003,Aspire Gear,These ads ran without a disclaimer,706,8
423766798180354,Sarah Stoodley - Seeking Re-election as Liberal Candidate for Mount Scio,Sarah Lois Stoodley,706,7
116207779747238,Jasraj Singh Hallan,MP Jasraj Singh Hallan,706,20
112470903443872,Ron Vaillant,Trahern Josiah Grenon,706,29
108292011427816,Roshan Chumber,Roshan Lal Chumber,705,51
1249402458491333,"ThreatLocker, Inc",These ads ran without a disclaimer,705,9
146415539029709,"Brad Vis, MP","the Office of Brad Vis, MP",705,8
103412358168308,Wilson 4 Saint John,Wilson4saintjohn,705,25
105890452010600,Hypesociety,These ads ran without a disclaimer,705,1
100778215208215,Melissa Lantsman,The Melissa Lantsman Campaign,705,23
217361274956917,Save-On-Foods,These ads ran without a disclaimer,704,2
106797555105249,Make Housing Affordable,Make Housing Affordable,704,7
226510444041606,"Sandi Boucher, Indigenous Speaker/Activist/Author",Sandra Boucher,704,22
177117626194473,Tudor Dinca for Ward 5,Tudor Dinca,703,17
109419867332829,Rick Di Lorenzo - Milton Liberal Member,Riccardo Di Lorenzo,703,3
238329966308948,Rat Creek Press,Indiegraf Media,703,3
792738647596690,"François Tremblay, député de Dubuc à l'Assemblée nationale",Sandra Donaldson,702,36
111929977342724,Mary-Margaret McMahon,Mary-Margaret McMahon for Beaches-East York,701,1
190819480953343,Skiis & Biikes,These ads ran without a disclaimer,701,14
109187434086035,CanAge,CanAge,700,4
1501216373528706,PartyVote.ca,Duff Wilson Conacher,700,4
100924888319721,Bhajan Brar for Regina Pasqua,the Business Manager for Bhajan Brar,700,9
105580500801748,"Yvonne Kelly, NDP",Yvonne Kelly,700,4
2312522038959439,Vote Anna Roberts For King-Vaughan CPC Nomination,The Official Agent for The Anna Roberts Campaign,700,3
107987954936211,Lorne Bruce NDP Cambridge,Lorne Bruce NDP Cambridge,700,2
107652071674223,Kendrick Cardinal,Robert Keith Picard,700,3
583827455092683,Mass Minority,Mass Minority Inc.,700,2
245845179187902,Halifax Vegan Campaigns,William James Wilson,700,2
106506138748264,Doug Golosky for Secretary of McMurray Métis Local 1935,Robert Keith Picard,700,2
114760776879157,"We are the 30,000 and we support the 30,000.",Jemana Shani Elsharkawi,700,4
152087528169153,CSN,Confédération des syndicats nationaux (CSN),700,4
371347602949295,C4ST - Canadians for Safe Technology,C4ST - Canadians for Safe Technology,700,5
195569400459408,GRIS Montréal,GRIS Montréal,700,3
496110657067960,ClimateActionWR,ClimateActionWR,700,4
105375560895815,Pandora's Box Film,BAE Communications,700,3
107224647299459,When Feminists Rule the World,Nobel Women's Initiative,700,6
104078675647079,André G. Nadeau,Parti libéral du Québec,700,5
171597359671704,Villa Charities,These ads ran without a disclaimer,700,2
106430274849264,"ELECT Dan Vieira for Vice President, TPFFA - IAFF Local 3888",Dany Vieira,700,5
103995858526877,Greg Morrow MLA Guysborough-Tracadie,Official Agent for Greg Morrow,700,22
108194071701030,Matt Richter for Parry Sound - Muskoka 2022,Authorized by Parry Sound - Muskoka GPO Constituency Association,700,2
110874800323456,Expose Categories,These ads ran without a disclaimer,699,1
105496888217601,Eliminate The Tax,Eliminate The Tax,699,1
1282585005241666,AmbinGaming,These ads ran without a disclaimer,699,5
140138496541607,Wilson Miao,Wilson Miao,699,4
1502286730015412,Elect Jim Abernethy For Clarington Ward 4,Jim Abernethy Campaign,699,12
153430791389656,Capilano Students' Union,Capilano Students' Union,699,9
599601796904723,Humane Society International/Canada,Humane Society International Canada,699,7
324020934899439,Stephanie Welsh,These ads ran without a disclaimer,699,2
141544836016074,NPD LaSalle-Émard-Verdun NDP,Ivan Nonveiller,699,17
109335335263950,Vote For Kyle,Kyle Thomson For Mayor,699,5
189279748672894,Isabelle Poulet - Coalition Avenir Québec,Coalition Avenir Québec,699,3
108912984982307,Pasyourtime,These ads ran without a disclaimer,698,5
401582226692843,François Choquette,Francois Choquette,698,11
101961271211027,Irek Kusmierczyk,"Irek Kusmierczyk, MP",698,7
434676510362166,Trevor Barry 4 Saanich,Trevor Ashton Barry,698,62
692490067551493,Arpan Khanna,Conservative Party of Canada - Parti conservateur du Canada,698,21
584974461613078,"Don Smith - Councillor - Bracebridge, Muskoka",Donald F Smith,698,12
188182837907951,Wirth Institute for Austrian and Central European Studies,Wirth Institute for Austrian and Central European Studies,697,4
112133543487843,Michael Pewtress,Michael Robert Pewtress,697,6
171555546194362,BeautyCouncil,BeautyCouncil,697,12
113835893611155,President: Election Simulator,These ads ran without a disclaimer,697,18
204076236325034,Fondation québécoise du cancer,Fondation québécoise du cancer,697,14
105456687662655,Richmond Hill Professional Fire Fighters Association,Richmond Hill Professional Firefighters Association,696,6
2084115648512287,DearCanada,Joycelyn Espiritu David,696,5
428809191044206,James Bloomfield 4 MLA Seine River,Clifford James Bloomfield,696,3
109095448505457,Myriam Fortin - Québec solidaire,Québec solidaire,696,2
151170888240853,United Way of the Alberta Capital Region,These ads ran without a disclaimer,696,4
318409098808511,Str8 Talk Ontario,Jason Maclennan,696,12
109835853783055,"Guillaume Lajoie, candidat de Québec solidaire Mille-Îles",Québec solidaire,696,5
249042335139282,BDC,These ads ran without a disclaimer,695,4
259859994921316,Tako van Popta,Campaign to Re-Elect Tako van Popta,695,12
100433737992043,Dr.SQ,These ads ran without a disclaimer,695,5
170116833810081,Eden Green Technology,These ads ran without a disclaimer,695,8
109401737964678,Anne Stevenson for Ward O-day'min,Anne Stevenson Municipal Campaign,694,10
147900210764383,Sophie Chatel,Sophie Chatel,694,7
1309262349222721,Louis Sansfaçon,Agent officiel de Louis Sansfaçon,694,3
1830326023755491,Netpeak Group,These ads ran without a disclaimer,694,1
149304471750922,Christian Friends of Leket Israel,Christian Friends of Leket Israel,693,5
499192050115852,Oakvillenews.org,Oakvillenews.org,693,18
104330092284348,Emma Cunningham for Pickering DDSB Trustee,Emma Lynn Cunningham,693,38
639120849505248,Alexa Loo,Alexa Loo Campaign,693,2
100201559490848,Zack Card For Quinte West Council Ward 1 Trenton,Zachary Louis Card,692,11
100360785297420,Immo-Académie,These ads ran without a disclaimer,692,1
1276503745842895,DYLN Alkaline Water Bottle,These ads ran without a disclaimer,692,23
574613602614898,City of Orillia - Municipality,City of Orillia,691,7
29472659546,YWCA Toronto,YWCA Toronto,690,4
101560428094532,Johnson River Camp,These ads ran without a disclaimer,690,9
254027121372625,Journey Home Community,Journey Home Community Association,689,82
276372005753851,Taylor Bachrach,Official Agent for Taylor Bachrach,688,4
250225271678009,Canadian Generic Pharmaceutical Association,Lina Botyrius,688,20
582366582291538,Alex Clark: Green for Egmont,Jeffrey Alexander Clark,688,9
100687124913336,CUPE Local 403,CUPE 403,687,2
120382871996145,Balarama Holness,Movement Montreal,687,10
51002584968,Health Match BC,These ads ran without a disclaimer,687,1
102138911595751,Jonathan Tsao,Jonathan Tsao Campaign,687,6
