Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
108886531464574,Maura Sequeira,Silvino García Sotelo,149316,2
103849005131217,David Concejal,Susana  Gabriela Britez Prieto,148857,6
103929715717763,Luye Soto,Fabio Raul Morales Insaurralde,148447,1
140280689337896,Escuela de Posgrados en Comunicación - Universidad Austral,These ads ran without a disclaimer,148226,7
105511591578185,Antonio Gauto,Carlos Gauto Ojeda,148226,5
534874957445096,Richar Báez Diputado Lista 2 Opción 2,These ads ran without a disclaimer,147463,8
226627080686181,Amplifier,These ads ran without a disclaimer,146703,1
107686348789567,Alberto Ayala 123,Guillermo Sebastián Cabrera,146661,7
113282240467519,Victron Energy LatAm & Caribbean,These ads ran without a disclaimer,146468,5
102419789281232,Risso Diputado 2023,Rodrigo Nahuel Sánchez Benitez,145669,6
103659338598397,Osdani Aguilera Zelaya,Lourdes Coralie Arbo Rojas,145424,3
245812636069338,Carlos Báez - Concejal Municipal,Viviano Baez Gonzalez,145220,15
102211341941111,Rommy Bordon Concejal 2021,Andres Antonio Gonzalez Gonzalez,145062,6
113076301637874,Paul Servin-Concejal,Paul Augusto Servin Vazquez,144998,5
103294188577624,Hugo Franco Intendente,APP - Agenda Política del Paraguay,144934,5
158714780827513,UNFPA,These ads ran without a disclaimer,144891,19
108280044671647,Manuel Villasanti,Manuel Villasanti Gómez,144831,5
119288098403276,Carlos Ramírez Franco,Fredy Gabriel Ramirez Villanueva,144823,1
1658207014461764,Movimientos del Alma,These ads ran without a disclaimer,144823,1
104240425108624,Susana Fariña Concejal 2021,Susana Guillermina Fariña Rodriguez,144750,2
102504172775090,Lia Rodi,Lia Rodi,144640,1
1717268311912227,Agatha Kristal.,Agatha Kristal,144445,1
107989804662913,Mauricio Cárdenas,These ads ran without a disclaimer,144130,2
132140743532447,Robert Benitez,Robert Daniel Benitez Britez,143544,3
101931782266545,Edgar Aquino Blasser,Norma Graciela Ávalos Lezcano,143273,3
102597412134852,"Ygnacio Ojeda ""Concejal Municipal 2021-2025""",Florencio Ojeda Gonzalez,142109,6
103395912031799,Oscar Barreto Concejal,Vero Martinez Riveros,142032,1
125751280950949,Microsoft,These ads ran without a disclaimer,142029,1
100918792095943,Gessica Ríos - Candidata a Concejal por Lambaré,Horacio Cabrera,141992,12
108275311526502,Sergio Escobar Amarilla Intendente,Jose Nicanor Franco Riquelme,141553,2
106317565301110,Israel Barreto,Jose Dolores Zarate Gonzalez,141092,3
101789512058732,Facundo Vallejo,Javier Denis Vallejos Piris,141067,4
1615736141794497,Luis Portillo,These ads ran without a disclaimer,140640,26
101813334644834,Hector Alegre,These ads ran without a disclaimer,140307,1
113317901008875,Prof. Carlos González,Hector Ullon,140102,3
903139573175682,Otra Cara de la Moneda,Pedro Regalado Sanabria Salina,140000,3
108551814724092,Abog. Fabiola Torres,These ads ran without a disclaimer,140000,4
102900774623061,Lic. Cristina Ayala,Richard Mathias Rojas Ayala,140000,2
315052892482848,Minerva Foods Latam,These ads ran without a disclaimer,138666,3
2125992551063326,DanaChic Py,These ads ran without a disclaimer,138657,6
120961285502,Vallmar Negocios Inmobiliarios,These ads ran without a disclaimer,138501,1
107368532053540,Crio Gral R Dr Abel Cañete - Senador Nacional,Victor Francisco Olmedo Chavez,138328,1
109644161346688,Felix Trinidad Intendente,Celso Kevin Ramon Sánchez Florentin,137853,2
890858877919583,Municipales Paraguay,Revista Municipales Paraguay,137581,2
845620825830146,Deel,These ads ran without a disclaimer,137581,5
681957895576590,Astrología Paraguaya,These ads ran without a disclaimer,137581,1
266790296879,Bloomberg,These ads ran without a disclaimer,137581,3
102453031989102,Nancy Villalba,These ads ran without a disclaimer,137581,2
105505989055082,Sandra Schmickler Diputada 2023,These ads ran without a disclaimer,137345,1
102659375397735,Betty Garay,These ads ran without a disclaimer,136587,2
107286960662135,Nery Benítez,These ads ran without a disclaimer,135748,2
100539856222058,Carlos CaFe,Carlos Caceres Ferreira,135661,2
102846961953715,Juan Manuel Notario,Juan Manuel Notario Caceres,135491,8
112753003712407,Consejo Local de Salud de Ciudad del Este,Fatima Celia Ortiz Britos,135000,2
107051614757319,Miguel Sosa Concejal,Hugo Gabriel Correa Miño,134992,5
102803365195139,Ing. Silvio Gamarra - Intendente 2021,Buzz,134954,6
720410448052592,Zacarias GR - Info,Zacarias GR - Info,133744,3
123591361806028,Carolina Paniagua,Máximo Rubén Enciso Sanabria,133462,7
102927884543235,Libo Fanego,These ads ran without a disclaimer,133358,2
100284518723609,Hagamos  un VILLA HAYES mejor,Walter Hugo Armoa Gaona,133220,4
1484031468591827,nexos+1,These ads ran without a disclaimer,132970,26
698974256785676,Bayer Cono Sur,These ads ran without a disclaimer,132877,13
101694278594292,Nelson Cano,Dario Ramon Guachire Bobadilla,132562,3
100622551676259,Tio Euclides,Nueva Tecno Py,132164,1
225961176038389,Marcha el Cambio-Bella Vista,Manolo Mereles Abegg,131754,5
108219311741788,Yudith Ozuna - Seguro Médico Salud Protegida,These ads ran without a disclaimer,131694,4
518726648648192,Carlos Arrechea,Camila Stefania Suárez Ortega,131661,1
106794088120436,Fabián Chamorro,These ads ran without a disclaimer,131094,2
328278294309789,Timoteo Cabrera - Intendente,InnovacionSosa,130700,5
347128155476613,Lorenzo Mendieta Concejal 2021,Jonathan Lorenzo Mendieta Martinez,130471,2
104821301667908,Ana Leydis,Ana Leydis Jimenez De Molar,130395,6
686514204771970,Jhon Florentin,These ads ran without a disclaimer,130340,1
107488264409811,Elvira Martinez Iglesia,José Joaquim Fernandez Arzamendia,130337,5
1085238454863691,Pianito Concejal,Fernando Dario Ibarra Ruiz,129993,3
108326224769027,Boris Becker Concejal Ypacarai,Luis Carlos Becker Battilana,129983,2
106923818375380,Mario Rodríguez Concejal,Hector Idilio Negrette Rodriguez,129915,3
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,129181,20
100339688753523,Lic. Luis Velazquez 2021,Luis Enrique Velázquez Villalba,129045,4
101224682403632,Movimiento Innovación Colorada,Carlos Andres  Sanchez,128961,3
1312758305550747,Diego Ortigoza Ferreira,These ads ran without a disclaimer,128942,11
103204125809274,Su Crédito - Py,Horacio Cabrera,128247,5
1479692455647472,Concejal Adolfo Lezcano,Laura Rocio Estigarribia Alcaraz,128209,6
100442854923573,Dr Ronald Escobar,Cesar Arnaldo Benitez Nuñez,128111,5
100158092731971,Honor Colorado General Delgado,InnovaciónSosa,127919,3
1639354732744053,Carlitos  Sosa,Diego Oviedo,127807,5
103069238722499,Freddy Ramírez,Paraguay Trabaja,126605,5
1409954765977599,IMEP - Institute of Medicine and Psychology,These ads ran without a disclaimer,126379,33
103918824429007,Mariana Lezcano,These ads ran without a disclaimer,126309,6
110893693834893,Carmen Alonso,Carmen Alonso,126272,3
1994246784209946,Movimiento Mbopyahu,Horacio Cabrera,125840,10
338109312883186,China Xinhua News,These ads ran without a disclaimer,125425,32
1497502300316673,Jeff Mosil - Negocios De Elite,These ads ran without a disclaimer,124690,4
106002552487706,Gustavo Sadoc Diputado Lista 40 Opcion 6,Julio Moreno,124132,2
1006128389443295,Willian Aquino Diputado 2023,Uvaldo Willian Aquino Medina,124085,2
210856728986891,Amandau,These ads ran without a disclaimer,123823,1
102440828631836,hugoramirezpy,These ads ran without a disclaimer,123606,2
730424317111135,Caaguazú Noreste Positivo - CNP,Carlos Báez,123512,17
101178762748128,Diego Zelaya,Diego Amado Zelaya Sanabria,123494,1
105384340946238,Máximo Medina,Teresita Méndez Argüello,123230,2
132214786855929,Radio Colmenar 92.5 FM PARAGUAY,These ads ran without a disclaimer,123145,3
108644407371391,Freddy Miranda Afara,Alfredo Diosnel Miranda Afara,123099,5
107463742125824,Wilson Barrios,Juan Andreas Correa Ramirez,123084,4
108714855121830,Lic.Mariela Gómez#2023,Mariela Gomez,123067,3
106266092396443,El Profe Batata,These ads ran without a disclaimer,122770,2
717442448287834,Portal Canindeyu,Portal Canindeyu,122361,2
100153641532290,MNDC Caazapá,Lorenzo Giménez Ortellado,122002,13
110328363862993,Hernandarias Iporãveta,Dizaga,121505,1
104349688358332,Rosanna Rolón,Joaquin Emanuel Solis Ortiz,121435,3
1517436201879935,Olimpia GH1S A 25 Pagantes No Les Gusta Esto,Patricia Cabrera Concejal de Asunción,121411,7
102227579180699,Lilian Bogado,Lilian Rosana Bogado Correa,121194,2
102768915325449,Centro de Formación Profesional y Laboral,These ads ran without a disclaimer,121170,5
105415835214680,Manu Cáceres  - Concejal 2021,Manuel de Jesus Cáceres Martinez,121167,2
100588788587363,Fernando Ramírez,These ads ran without a disclaimer,121034,13
102102112012312,Víctor Casas Intendente,Samara Olinski Martini,121000,9
1810962229216340,Fidel Zavala,These ads ran without a disclaimer,120058,1
437625606780543,Malibú,These ads ran without a disclaimer,120000,1
105559968578064,Tiemblen Zurdos,These ads ran without a disclaimer,120000,1
417022365148133,Maria Teresa Peralta,Maria Teresa Peralta De Peralta,120000,1
109098160601290,Nelson Gimenez Concejal 2022,Gimenez Alfonso Umberto,120000,4
106753375495959,canto_rodado_rodrigo,These ads ran without a disclaimer,119999,2
104995555247235,Diana Araujo - Zetta Real Estate,These ads ran without a disclaimer,119996,1
105392111691917,Gregorio Busse,Gregorio Busse,119990,4
231231671517858,Guille Martínez ll,These ads ran without a disclaimer,119786,2
222996668198565,Emergencias C9N py,Christian Guillermo Vazquez Sanchez,119718,4
107051614757319,Miguel Sosa Concejal,These ads ran without a disclaimer,119383,1
100630419253046,Distribuidora Dora Benítez,These ads ran without a disclaimer,118995,1
702525523455955,Coordinadora de las 3 Seccionales Capiatá,Waldir Rafael Yegros Garcia,118111,5
100649802234205,Espías Rusas,These ads ran without a disclaimer,117636,3
383311258408684,SciDev.Net: América Latina,These ads ran without a disclaimer,117106,7
102189228688050,"Ing. Nery Stern, Intendente NG 2021",Jorge Daniel Fretes Meaurio,116569,6
101058278808453,Nicolás López - Pre candidato a Concejal,Rigoberto Lopez Cordone,116475,7
101325955349601,erikasilveroenc,These ads ran without a disclaimer,116208,3
108886531464574,Maura Sequeira,SHOWVID Marketing Político,115876,4
115692416547495,Jymmy Marconni Torales,Diego Arturo Aquino Montiel,115858,2
363010793887981,Seba Martinez,These ads ran without a disclaimer,115669,2
541037595922979,World Climate Foundation,These ads ran without a disclaimer,115595,3
100538632203678,Sonia Cuevas Concejal,Sonia Raquel Cuevas Rojas,115108,15
100381995381549,Re Armando Nueva Italia,Armando Cantero,115078,2
361148857731444,Roxana Caballero Sánchez,These ads ran without a disclaimer,114857,4
105294638402908,Ciria Pedrozo 2021,Fernando David Cardozo Bogado,114780,2
111321104373712,Alfredo Gimenez Concejal ÑEMBY 2021,Nahuel Gimenez,114738,6
413936325338390,José Joaquín Fernández,José Joaquim Fernandez Arzamendia,114668,4
124625661665046,Patrick Kemper,These ads ran without a disclaimer,114619,3
1413073595670510,Hugo Coronel,Hugo Enrique Coronel Sánchez,114416,9
105061085073585,Florencia Taboada Evreinoff,Florencia Taboada,114337,3
1550251875280622,Carlos Maria Aquino,Carlos Maria Aquino Lopez,114256,3
150741961754512,Mercedes Canese Antúnez,These ads ran without a disclaimer,113740,4
110537343887651,CB Mayorista,These ads ran without a disclaimer,113041,4
123259362601990,Lightning Stickers,These ads ran without a disclaimer,112890,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,112817,53
675168252649356,Dani Centurión,These ads ran without a disclaimer,112591,5
433299114096289,Dr. Luis Martinez,These ads ran without a disclaimer,112349,6
107458364983018,Marcio Andre,These ads ran without a disclaimer,112158,4
105215574597540,Sandy L. Roig,These ads ran without a disclaimer,112088,2
113615355316959,WIRED UK,These ads ran without a disclaimer,112036,46
109429038505571,Oscar Vázquez Ruiz,Gregorio Alfredo Vázquez Ruiz,111887,10
103898281762511,Stefania Garay,These ads ran without a disclaimer,110869,2
107857071464226,Marcelo Portillo,These ads ran without a disclaimer,110686,6
101496201862841,Javier Saldaña C21 Wilson-Chihan,These ads ran without a disclaimer,110629,2
273599306331456,Adrian Deno,These ads ran without a disclaimer,110463,2
2035391023396175,Expo Carapeguá,Andrea Magali Caballero Velazquez,110308,3
165971293736239,Natalia Ruiz Díaz Medina,These ads ran without a disclaimer,110286,2
103148559259159,Cristian Mendez,These ads ran without a disclaimer,110147,2
107826168129568,Lino Enciso- Politico,Rosalba Gabriela Gonzalez Ramirez,110142,32
103828494451478,Elías Escobar Convencional,Luz Karina Florentin Vazquez,110076,4
111960664455070,Francisco Nene Wolschan,Francisco Wolschan Gimenez,110059,9
111531544527571,"Luis Silva, Gobernador",Luis Fernando Silva Aguilar,110000,7
1434022913375735,Nidia Villalba Concejal.,Faty Paredes,110000,3
357737361979058,Walter Ramirez Intendente 2021-2025,Dalma Viana Encina Ibarrola,110000,3
274655932554245,ORDEN DE ABOGADOS DEL PARAGUAY,Andrea Beatriz Rojas Pereira,109990,2
928202547199879,CESAR ROJAS,TVS ENCARNACION,109918,2
101516358777379,Oriol Acosta Oficial,Emilio Oriol Acosta Cantero,109828,2
106379271449659,Marcos Mello 2021-2025,Marcos Fabian Mello Villaverde,109675,4
101936036021020,Milber Ruíz Convencional,Norma Graciela Ávalos Lezcano,109550,9
102567141223679,Rewards for Justice,These ads ran without a disclaimer,109349,1
114619387024461,Orden Republicano,These ads ran without a disclaimer,109271,3
104826402090544,Municipalidad de Juan de Mena - Gestión Fabio Diaz Mendoza,Horacio Cabrera,109209,7
679673292223016,Rebeca Sosa,Alejandro R Acosta,109157,1
717024845716955,Sticker Maker-1,These ads ran without a disclaimer,108812,1
110527647364719,Amolivro,These ads ran without a disclaimer,108687,2
103018684665422,Sentí Paraguay,Sentí Paraguay,108617,1
232603726795611,SALEMMA - SUPERMERCADOS,These ads ran without a disclaimer,108617,3
314046536042279,Presión Ciudadana,Presión Ciudadana,108617,1
1429109150733134,UNIBE Universidad Iberoamericana,These ads ran without a disclaimer,108545,1
1481204968775633,Dr. Carlos Storm Concejal Departamental,Alexis Caballero,108507,6
110398061774461,Salma Agüero,These ads ran without a disclaimer,108197,4
153662026817778,HUGO BAZAN Concejal,Hugo Bazan,108074,2
105003794972671,Alcides Toní Mendoza,These ads ran without a disclaimer,108049,4
1764764593834762,Alto Parana Al Dia,Hector Ullon,107970,4
1049004505269057,Lic. Ruth Gómez,Ruth Maria Gomez Benitez,107765,6
106053418906619,Sole Blanco,Soledad Blanco,107168,1
105135651100618,Liz Armoa,Liz Mariela Armoa Lopez,107097,5
127993621170090,Laura Moreira,Laura Elizabeth Moreira Cabrera,107030,3
101669719589005,cachitosalomonpy,These ads ran without a disclaimer,106855,1
104557325530792,Todos por Nuestra Junta de Hugua Ñaro,Nolberto Darío Valdez Ayala,106840,3
103352145445423,Nelson Riveros Intendente 2021 A 2025,Saul Encina Yegros,106296,2
108880218200639,Gloria Vento,Gloria Rosana Vento Cardenas,106036,2
104914305096323,Francisco Osmar Martínez Concejal 2021,Samara Olinski Martini,105990,10
407054152811036,Comercial Mayor SRL,These ads ran without a disclaimer,105793,3
103779238725074,Avelina Escobar,Luis Alfonso Garcia Dominguez,105707,2
405387079536557,Gabino Paniagua Concejal 2021-2025,Silvino García Sotelo,105532,3
101341995467814,Walter Amarilla Irala,Walter Ramon Amarilla Irala,105242,4
469328267140165,Eli Santacruz 2021,Fabio Roque Zaracho Pereira,105234,2
103804481902972,Anibal Saccarello Concejal San Bernardino 2021,Maria Emilia Pecci Oviedo,105147,3
105073207967492,CTG Perú,These ads ran without a disclaimer,105064,18
106687104381867,Jorge Recalde - Intendente,These ads ran without a disclaimer,104866,2
1502638613313784,Miguel Candia / Asesor Inmobiliario,These ads ran without a disclaimer,104624,4
875999849175551,Nueva Alborada Para Todos - LISTA 40,Samara Olinski Martini,104274,7
103100311793694,Emma  Velaztiqui,Emma Velaztiqui,103925,3
484588995082504,Club del Emprendedor,These ads ran without a disclaimer,103715,1
68793499001,UNICEF,UNICEF with Facebook Ad Credits,103620,23
110148153917365,Omar Kusu,These ads ran without a disclaimer,103571,1
309537729651941,JuanMa Brunetti,These ads ran without a disclaimer,103395,1
100385868930919,Federico Wunderlich,These ads ran without a disclaimer,103223,3
1535807416651084,Olga Paredes,These ads ran without a disclaimer,103197,5
682751025248572,Alison Anisimoff,These ads ran without a disclaimer,103148,7
100731468344927,El concejal de todos,Victor Feliciano Florentin Herrero,103145,1
1595569000731702,Rogerio Schoffen Stein - Concejal Municipal de Santa Rosa del Monday,guilherme goncalves ferreira,103110,2
100892224745967,Félix Ramos Intendente,These ads ran without a disclaimer,102977,5
1310731702357133,GEN,These ads ran without a disclaimer,102679,3
111735027659104,Lista 10A - Opción 10 - Francisco Fernández,Juan Alberto Fernández Morel,102486,6
