Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
129127030616232,Grundfos Engineering,These ads ran without a disclaimer,197,2
2037508826557789,Jimmy Camposano,These ads ran without a disclaimer,197,1
2221751734744285,Bonales Communications Group,Cesar Patrick Flores Bonales,197,5
105558698809934,SRNE Solar,These ads ran without a disclaimer,197,3
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,197,5
119919145410191,CNTV 菲中新闻台,These ads ran without a disclaimer,196,6
107153624369588,Likas Bayan Organization Inc.,These ads ran without a disclaimer,196,1
102917981757338,Yeshua KLTC,These ads ran without a disclaimer,196,1
107113145235201,𝐞𝐬𝐏𝐀𝐒𝐘𝐀𝐋𝐢𝐬𝐭𝐚 𝐓𝐫𝐚𝐯𝐞𝐥 𝐚𝐧𝐝 𝐓𝐨𝐮𝐫𝐬 𝐒𝐞𝐫𝐯𝐢𝐜𝐞𝐬,These ads ran without a disclaimer,196,1
100854082418386,Puerto San Andres,These ads ran without a disclaimer,196,1
2051733611800487,Wealth and Health,These ads ran without a disclaimer,196,1
115467234470590,Vincent Llamas VIII,Vincent Humbert Emmanuel Anthony Carvajal Llamas Viii,196,3
103339895593339,ISKO BILIS KILOS,These ads ran without a disclaimer,196,1
101434711350021,BMEP Local/damdamag,These ads ran without a disclaimer,196,1
1354370548050189,Sports Ed TV Basketball,These ads ran without a disclaimer,196,2
111427354771382,Ditos,These ads ran without a disclaimer,196,1
103983035436230,VM Mon Gumban,These ads ran without a disclaimer,196,2
105966374584950,South Cebu Lechon Belly House,These ads ran without a disclaimer,195,1
107446605093603,BBM Samar-Waray Kita,These ads ran without a disclaimer,195,1
108724600646202,Women's Club - Pangasinan,These ads ran without a disclaimer,195,2
109267537483156,Dreame-pl3,These ads ran without a disclaimer,195,1
431937813945510,Daily Word Reflections,These ads ran without a disclaimer,195,1
102028512293568,"SABATER, Alan",These ads ran without a disclaimer,195,1
642731242771900,Meg Tarrobago,These ads ran without a disclaimer,195,2
109411000663888,Puljed Resort,These ads ran without a disclaimer,195,8
599957473810295,Edmark Live Mall,These ads ran without a disclaimer,195,1
844386315584131,Volvo Construction Equipment,These ads ran without a disclaimer,195,2
106699238662372,Konsi Chito Samson,These ads ran without a disclaimer,194,2
1717977938493466,Reyes Studio,These ads ran without a disclaimer,194,3
551158678560402,Epimonia,These ads ran without a disclaimer,194,4
1124195137636399,Powcast Sports,These ads ran without a disclaimer,194,1
108285398860955,Evolve Republic,These ads ran without a disclaimer,194,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,194,9
104188838851294,Ray Canlas Pekson,These ads ran without a disclaimer,194,1
100129044360,Study with New Zealand,These ads ran without a disclaimer,194,1
131794973519046,Calamba City Updates,These ads ran without a disclaimer,193,1
107072677806119,Health Booster PH,These ads ran without a disclaimer,193,1
111439277306195,John Erdie de los Santos,John Erdie Delagdon De Los Santos,193,2
101164404768881,CGTN Frontline,These ads ran without a disclaimer,193,7
108507452520378,BM Paolo M. Guanco,These ads ran without a disclaimer,193,1
104183208522178,Amaia Land House and lot & condominium,Angelica Joyce Asis Flores,193,1
109534787605542,Mohammed Al-Issa محمد العيسى,These ads ran without a disclaimer,193,2
150656921746160,RJ Peralta,Rolando Jr. Sison Peralta,192,1
105115644323511,𝚃𝚑𝚎𝙼𝚊𝚢𝚘𝚛𝙿𝙷 𝙶𝚊𝚖𝚒𝚗𝚐,These ads ran without a disclaimer,192,1
107562098357123,Councilor Efren Abad De Vera Sr.,These ads ran without a disclaimer,192,1
104711102445173,undrewross,These ads ran without a disclaimer,192,1
149066796597952,The Art Of Thrift,Desiree Jane Silao Arbis,192,1
101286981683664,Bookworm's Alley,These ads ran without a disclaimer,192,1
226776818689955,Crossfire.PH TV,These ads ran without a disclaimer,192,2
1591827724285499,Pinoy Money Health,These ads ran without a disclaimer,192,1
105628017904994,The Storm Crow,These ads ran without a disclaimer,192,20
111292681494472,Bright Owl Ph,These ads ran without a disclaimer,192,1
111511154009170,Philippine Marvel,These ads ran without a disclaimer,191,3
104426108170066,Video Viral TV,These ads ran without a disclaimer,191,1
105022055077918,KABLE Gaming,Garry Jay Garcia Bukid,191,3
108269164655685,Frontliners Ang Bida Partylist,These ads ran without a disclaimer,191,2
1198498803640966,The East Gate,These ads ran without a disclaimer,191,4
1608193339500477,Beyond D' Numbers Consulting Co.,These ads ran without a disclaimer,191,1
101474705831508,LSSG Nueva Ecija,These ads ran without a disclaimer,191,1
105916861862226,AN WARAY - For the Marginalized,These ads ran without a disclaimer,191,3
173800263298658,ZapaMart.com,These ads ran without a disclaimer,191,1
106354521105997,少年三国志2新马版,These ads ran without a disclaimer,191,37
1683683298511271,Viva Business Consulting,These ads ran without a disclaimer,191,3
100810772789549,J&S Aircon Maintenance Services - Calabarzon Area,These ads ran without a disclaimer,190,1
107085711629793,WeProvidePh2,These ads ran without a disclaimer,190,1
103321695710622,Ricardo - ricans Cañete,Dilthor Mocorro Sevidal,190,2
111280171252234,Señor Anthony Vivero,These ads ran without a disclaimer,190,1
109057523842808,Malayang Mamamahayag,These ads ran without a disclaimer,190,2
205967662935077,Organic Barley Juice Worldwide,These ads ran without a disclaimer,190,1
1386420264993993,International Built Environment Week - IBEW,These ads ran without a disclaimer,189,1
101949898284092,WYNN PLAZA RFO,Jeffrey Hizon Hernandez,189,2
103875385529383,Rolando Polon Leon,Christopher Cubangay Mang-osan,189,1
262081427820523,Cell Powerpal,These ads ran without a disclaimer,189,1
1247831258609722,Channel Andy Ef,These ads ran without a disclaimer,189,1
106404337616752,Formica ASEAN,These ads ran without a disclaimer,189,4
1929902683740803,MoreFocus Media,These ads ran without a disclaimer,189,1
111264861453426,Tips health,These ads ran without a disclaimer,189,1
102079078264484,The Allure,These ads ran without a disclaimer,189,1
376380373117707,So Teffie,These ads ran without a disclaimer,189,1
481850465214463,Moreland University,These ads ran without a disclaimer,188,1
107000291877619,Hybrid INSEA,These ads ran without a disclaimer,188,3
111711531556627,Tour de Samal,These ads ran without a disclaimer,188,1
102945441462112,Arnan Arante,These ads ran without a disclaimer,188,3
115794808480477,SPW,These ads ran without a disclaimer,188,1
279597020549686,Team Ace Cabana 2022,These ads ran without a disclaimer,188,2
197477167066302,ვეტერინარული კლინიკა აიბო • Veterinary Clinic Aibo,These ads ran without a disclaimer,188,1
424920761646552,Inside San Jose,Kalvin Buenaobra Castillo,188,1
100336959041238,Messenger profile,These ads ran without a disclaimer,188,1
482512205434891,AYEJ,These ads ran without a disclaimer,188,3
377947852736168,TACS Triple A Consultancy Services Co,These ads ran without a disclaimer,187,1
1495687827390535,Salaam Gateway,These ads ran without a disclaimer,187,5
148212180737060,Síkat-Baler,These ads ran without a disclaimer,187,1
108690890798287,Mission For Christ,These ads ran without a disclaimer,187,1
104255397975205,Real Life of Civilian's and a Soldier's,These ads ran without a disclaimer,187,3
106761445515332,PMCJ Batangas,These ads ran without a disclaimer,187,1
276142229083492,WARC,These ads ran without a disclaimer,187,1
110667448481346,Gerry Roxas Foundation,These ads ran without a disclaimer,187,1
104373762645739,CBRC Marikina,These ads ran without a disclaimer,186,5
104977738354815,"Laban, Lungs",These ads ran without a disclaimer,186,1
2835226039880816,RyxSkin Calamba City,These ads ran without a disclaimer,186,2
418230415177223,SSS Philippines Main,These ads ran without a disclaimer,186,1
480211272473339,flexHR,These ads ran without a disclaimer,186,1
353263845430193,SCALE,These ads ran without a disclaimer,186,1
275208343008110,Poxel Graphics and Apparel,These ads ran without a disclaimer,186,2
100629852697745,Get Wisdom,These ads ran without a disclaimer,186,1
113022528727926,UC Global Health Institute,These ads ran without a disclaimer,186,1
105736898141205,Align亞拓科技-Dji大疆農業,These ads ran without a disclaimer,186,1
106734281906543,Daniel S. Taltala,Christopher Cubangay Mang-osan,186,1
106679475449673,Lower PH,These ads ran without a disclaimer,185,1
106919630928826,montessori_haus_asia,These ads ran without a disclaimer,185,1
113717500360172,Mc Online Shop,These ads ran without a disclaimer,185,1
128378443508730,The Mall pull out,These ads ran without a disclaimer,185,1
427957537769160,1Pacman Partylist Cavite,These ads ran without a disclaimer,185,1
107887221726872,Panelo Panalo Ang Bayan,These ads ran without a disclaimer,185,1
405008836573522,Brgy. Lower Taway,These ads ran without a disclaimer,185,4
102036322203163,Ape PLATE,These ads ran without a disclaimer,185,4
104790254325395,8flix&Chill Talisay City,These ads ran without a disclaimer,185,2
112279984406081,KYM : Macasandig Cluster 349,These ads ran without a disclaimer,185,1
343414572434230,Buhay Party-list,These ads ran without a disclaimer,185,3
109900662019485,Rambo Shop,These ads ran without a disclaimer,185,3
155677885272,RFI 华语 - 法国国际广播电台,These ads ran without a disclaimer,184,2
329398655099399,You Are Loved,These ads ran without a disclaimer,184,1
155064591973954,Afford A Home,These ads ran without a disclaimer,184,1
102109562154086,Custom Pop by Makercarl,These ads ran without a disclaimer,184,1
103236844727716,GMGA Publishing,These ads ran without a disclaimer,184,1
112888934228505,Luluo Online Shopping,Maria Lourdes Muncada Irinco,184,2
1620202584656528,"UST Atelier Alumni Association, Inc.",These ads ran without a disclaimer,184,2
108889945132947,lorenzmamangon,These ads ran without a disclaimer,184,1
101305571660632,John Morris Gamalo Piquero,These ads ran without a disclaimer,184,2
106036637836965,Naryong Bisor,These ads ran without a disclaimer,184,1
100997502590825,Elena Klimenko,These ads ran without a disclaimer,184,1
102943384678489,Kaya Nato Ine Palapagnon Kontra Covid,These ads ran without a disclaimer,183,1
177706515594669,Azimut Yachts,These ads ran without a disclaimer,183,2
2197548073836376,Lesolexdu59,These ads ran without a disclaimer,183,1
109565790801145,Global Consciousness Support,These ads ran without a disclaimer,183,1
134040489970311,Wärtsilä Voyage,These ads ran without a disclaimer,183,1
196980453679675,Tractebel,These ads ran without a disclaimer,183,1
111713813950076,Jan Leah Tv,These ads ran without a disclaimer,183,5
255274201002,United Nations Peacekeeping,These ads ran without a disclaimer,183,3
101110254830816,Jai Javier Villanueva,These ads ran without a disclaimer,183,1
102463498506360,Mitsubishi Butuan Promos & Autoloan,These ads ran without a disclaimer,183,1
107757968583490,MVP Mode,These ads ran without a disclaimer,183,2
732100993468637,새벽예배,These ads ran without a disclaimer,183,4
102138619521029,Neth de los Santos,These ads ran without a disclaimer,183,3
109456210482379,Pursuing the Savior,These ads ran without a disclaimer,183,1
106113755089213,OTOpreneur Shop,These ads ran without a disclaimer,183,1
446251688730248,LILAK (Purple Action for Indigenous Women's Rights),These ads ran without a disclaimer,182,1
102021931552249,"1303rd Community Defense Center, Ncrrcdg",These ads ran without a disclaimer,182,1
106194237762904,Bunny Buddy,These ads ran without a disclaimer,182,1
724127757934286,DIGITIMES 科技網,These ads ran without a disclaimer,182,2
104694191228450,Project Millionaire,These ads ran without a disclaimer,182,1
104393014663137,Lelei Closet,These ads ran without a disclaimer,182,2
101521381763799,Manuel Rodriguez - Attorney at Law,These ads ran without a disclaimer,182,1
147404825709998,Zonta Club of Makati CBD,These ads ran without a disclaimer,182,3
101446938346678,RáJ Kicks Ph,These ads ran without a disclaimer,181,1
105368934521416,Manila Anti-Communist Parents,These ads ran without a disclaimer,181,2
980445692051776,Quality Homes Iloilo,L Leo Labrague Dimamay,181,5
105946767794682,Legendary Knows,These ads ran without a disclaimer,181,1
122610304898,Science Centre Singapore,These ads ran without a disclaimer,181,5
113454594307203,Top Grower,These ads ran without a disclaimer,181,1
380684842528984,"MABINI,raul",These ads ran without a disclaimer,181,1
100638408306011,Dee - Licensed Financial Advisor,Judy Dimaano Jardin,181,1
1336058583138824,Forever Thrifty One,These ads ran without a disclaimer,181,1
111337360600605,Raypagx Column,These ads ran without a disclaimer,181,1
107441075253525,Healthier Life,These ads ran without a disclaimer,181,1
1440942252809250,One Meralco Foundation,These ads ran without a disclaimer,181,1
101759311451483,VERDE Creatives,These ads ran without a disclaimer,181,2
252470048755047,Scarborough Shoal & the West Philippine Sea,These ads ran without a disclaimer,181,1
874137632692989,Be Here Now Network,These ads ran without a disclaimer,181,2
108280444353673,Ronn Ragiles Samonte,These ads ran without a disclaimer,181,2
102656188869851,Olan Chan,These ads ran without a disclaimer,180,2
102068821807103,Juan Maharlika/Gising Dakila,These ads ran without a disclaimer,180,1
100731075815535,Hana Dulcet,Moira Lopez,180,1
590488868280123,Markadong Sabang,Nivend Dimayuga Lasin,180,2
1238051549540561,BCinktattoo/piercing &brainds,These ads ran without a disclaimer,180,1
101699661782226,Konsi Bell Gonzalvo,These ads ran without a disclaimer,180,1
101304494988729,K&M Fashionphile,These ads ran without a disclaimer,180,1
2334128406912547,Konsehal Jeff Oyas,These ads ran without a disclaimer,180,1
101631344882932,Permit Ph,These ads ran without a disclaimer,180,1
105721568649201,Fred Gianan,These ads ran without a disclaimer,180,1
