Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
117498691344496,พรรคเพื่อราม มหาวิทยาลัยรามคำแหง,These ads ran without a disclaimer,≤100,1
216089741797351,The Joint Graduate School of Energy and Environment,These ads ran without a disclaimer,≤100,2
1246147358818100,โชคอำนวย โต๊ะจีน,These ads ran without a disclaimer,≤100,1
1528844147347951,GIST Net,These ads ran without a disclaimer,≤100,1
450131485341745,Future Energy Asia,These ads ran without a disclaimer,≤100,10
104479735199406,เสื้อผ้ามือสอง By KCM,These ads ran without a disclaimer,≤100,1
1041136919421293,TIGER BOOKS,These ads ran without a disclaimer,≤100,1
102721396250928,ไปเที่ยว กับ คุณแหวน,These ads ran without a disclaimer,≤100,2
231226360333805,บ้านนาบัว,These ads ran without a disclaimer,≤100,1
105903627669372,เจียว เที่ยว ต่างประเทศ เพจหลัก,These ads ran without a disclaimer,≤100,1
110519585488501,ดิว เมืองฉะ,These ads ran without a disclaimer,≤100,2
1866079640334053,กระทรวงการคั่ว Ministry of Roasters,These ads ran without a disclaimer,≤100,1
104445919230093,อัฏฐพล โพธิพิพิธ-ส.ส.เมศ,These ads ran without a disclaimer,≤100,1
109874042076634,จุฬารัตน์ นวลพรหม ‘หมู,These ads ran without a disclaimer,≤100,1
100802601766256,เตรียมสอบงานราชการทุกสังกัด By Tutorlaw,These ads ran without a disclaimer,≤100,2
115547754831342,Zettyyziro,These ads ran without a disclaimer,≤100,1
9181619833,CES,These ads ran without a disclaimer,≤100,2
148374661851159,Siam Discovery,These ads ran without a disclaimer,≤100,2
288198098387968,ที่นี่บัวใหญ่,These ads ran without a disclaimer,≤100,1
113820846824853,ครูประเมิน,These ads ran without a disclaimer,≤100,1
382181045736248,Network Media Group - NMG,These ads ran without a disclaimer,≤100,3
989493931224553,Mirror Thailand,These ads ran without a disclaimer,≤100,1
104644508365454,jazxjelly.art,These ads ran without a disclaimer,≤100,1
102535082590333,ไวนิลสติ๊กเกอร์ราคาส่ง by อ้วนปริ้นติ้ง,These ads ran without a disclaimer,≤100,1
124462849431686,สนธยา คุณปลื้ม Sontaya Kunplome,These ads ran without a disclaimer,≤100,1
195202590348400,Ko Min BKK,These ads ran without a disclaimer,≤100,1
100228624918368,พริกไทยดำ Studio,These ads ran without a disclaimer,≤100,1
212000792504954,Tech Crowdfunding Projects,These ads ran without a disclaimer,≤100,15
107714748645793,Big Buzz,These ads ran without a disclaimer,≤100,3
109068941386020,LifestyleA2Z,These ads ran without a disclaimer,≤100,6
314166431948533,ศิษย์สุธรรม 999 ประดับยนต์สุราษฎร์ฯ,These ads ran without a disclaimer,≤100,1
106184530760337,กวาง ไตรศุลี ไตรสรณกุล,These ads ran without a disclaimer,≤100,1
102847872799961,Vintage shop,These ads ran without a disclaimer,≤100,1
107394808882423,Myanmar Resource Watch,These ads ran without a disclaimer,≤100,3
1747956948592119,Visit 2 Israel,These ads ran without a disclaimer,≤100,2
106732865239931,ธนากร สัมมาสาโก - Tanakorn Sammasako พรรคก้าวไกลบุรีรัมย์ตอนเหนือ,These ads ran without a disclaimer,≤100,1
170838016109556,ของดีตำบลสะพลี โดยองค์การบริหารส่วนตำบลสะพลี,These ads ran without a disclaimer,≤100,1
106628671196260,สื่อส้นตีน,These ads ran without a disclaimer,≤100,2
196980453679675,Tractebel,These ads ran without a disclaimer,≤100,1
207416296817756,พรรคก้าวไกลราชบุรี - Move Forward Party,These ads ran without a disclaimer,≤100,1
513741371997112,Amarin TV,These ads ran without a disclaimer,≤100,2
102382939463779,Djx Kritpong Thepsurin,These ads ran without a disclaimer,≤100,1
108988931607151,Mom&Me แม่เม้าท์มอย,These ads ran without a disclaimer,≤100,1
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100,2
107332905194355,กฤศอนันต์ วัฒนะ - ส.ท.โอ๋,These ads ran without a disclaimer,≤100,1
112659938572947,เบียร์ เมอร์,These ads ran without a disclaimer,≤100,1
110971038247569,Vintage Packing,These ads ran without a disclaimer,≤100,1
1270839082949184,กระบี่อันดามันเพิร์ล,These ads ran without a disclaimer,≤100,1
105530708873837,Sommhay Quezada,These ads ran without a disclaimer,≤100,1
186297211410591,วิถีแห่งสิงห์,These ads ran without a disclaimer,≤100,1
180771618461070,ข่าวไทยดัง 118 ประเทศ,These ads ran without a disclaimer,≤100,1
398601433990768,SOCOF coffee education,These ads ran without a disclaimer,≤100,1
280763905130348,Kitcharat Chankol • กฤชชลัช ชาญกล • บอลไอดิน,These ads ran without a disclaimer,≤100,1
895373520583137,ทนายความจังหวัดพิจิตร Phichit Lawyer,These ads ran without a disclaimer,≤100,1
108532354438899,Poon Kaewparadai - พูน แก้วภราดัย,These ads ran without a disclaimer,≤100,2
397058187783564,จักรวาลระหว่างเรา,These ads ran without a disclaimer,≤100,1
990165424402348,Jerk & Jim,These ads ran without a disclaimer,≤100,1
102810995446937,ทรงธรรม คนช่วยคน,These ads ran without a disclaimer,≤100,2
103194835930852,Mind Kanok,These ads ran without a disclaimer,≤100,1
114800844892343,The National Anti-Corruption Commission-Thailand ปปช,These ads ran without a disclaimer,≤100,1
108626210550610,Daily Topics,These ads ran without a disclaimer,≤100,1
101939972813720,anttkorea,These ads ran without a disclaimer,≤100,1
127227841248464,The Tilley Collection,These ads ran without a disclaimer,≤100,1
115968991450725,Piyasak Dechtongtip - ปิยะศักดิ์ เดชทองทิพย์,These ads ran without a disclaimer,≤100,1
106071061110895,เพื่อนพึ่งพายามทุกข์ยาก,Jatupol Waiwannachit,≤100,1
103092229314392,สำนักงานคุ้มครองสิทธิและช่วยเหลือทางกฎหมายแก่ประชาชน,These ads ran without a disclaimer,≤100,1
113934245008555,ผงดำ KGA ไทยแลนด์,These ads ran without a disclaimer,≤100,3
106822277925878,เสื้อโปโลเสื้อกั๊กหมวกพร้อมปักหน่วยงานราชการ,These ads ran without a disclaimer,≤100,1
104352302593952,เสื้อโปโลพิมพ์ลาย อปท.,These ads ran without a disclaimer,≤100,1
142537182284269,ทีม L-club บัญชีท้องถิ่น,These ads ran without a disclaimer,≤100,3
110872727937499,พนักงานตัวกลม,These ads ran without a disclaimer,≤100,1
229584730414018,VenSai Enterprises Inc.,These ads ran without a disclaimer,≤100,2
620680271744317,Amulet Family,These ads ran without a disclaimer,≤100,1
875913716118236,พลอย เพชรรัตน์ ใหม่ชมภู - Phetcharat Maichompoo,These ads ran without a disclaimer,≤100,1
102227691357723,ดูข่าว,These ads ran without a disclaimer,≤100,1
108011938893160,พงศกร พรหมสุวรรณ -ทนายกุ่ย,These ads ran without a disclaimer,≤100,1
306515443479981,Chiangmai Boxing Stadium Offcial,These ads ran without a disclaimer,≤100,1
173771992497262,RenuTek,These ads ran without a disclaimer,≤100,1
104773685563136,พรรคไทยสมาร์ท Thai Smart Party,These ads ran without a disclaimer,≤100,1
118206171161434,Tham Alive,These ads ran without a disclaimer,≤100,1
101372342567471,ต้นกล้า จรยุทธ จตุรพรประสิทธิ์ - TonKla Chorayuth Chaturapornprasit,These ads ran without a disclaimer,≤100,1
100271322527337,Boom D-NAX เม็ดฟู่ต้านแก่ ชลอวัยสดใสเหมือนหนุ่มสาว,These ads ran without a disclaimer,≤100,1
717979238660196,AIS Esports,These ads ran without a disclaimer,≤100,1
103516769256634,Obama98,These ads ran without a disclaimer,≤100,1
2384287768470877,מוזיאון ידידי ישראל,These ads ran without a disclaimer,≤100,1
102727698252082,Color sorter Thailand,These ads ran without a disclaimer,≤100,1
102120859618534,ชาชมพู ชาสมุนไพรสลายฝ้า,These ads ran without a disclaimer,≤100,1
108927828636597,วรวุฒิ ศรีนนท์,These ads ran without a disclaimer,≤100,1
488965394532508,CRI日本語,These ads ran without a disclaimer,≤100,2
598738450483963,ธรรมมหารัฐ  ศ.ดร.สุชาติ ธาดาธำรงเวช,These ads ran without a disclaimer,≤100,1
108113290747898,ASR Trading Center-เปิดรับสินค้าแบรนด์ไทยส่งออกตะวันออกกลาง,These ads ran without a disclaimer,≤100,1
109172268672234,ธนาวุฒิ รัศมีฉาย - แจ็ค,These ads ran without a disclaimer,≤100,1
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,These ads ran without a disclaimer,≤100,1
110835105169043,Ye Yint Aung,These ads ran without a disclaimer,≤100,1
245408482319676,Lifestyle Asia Thailand - En,These ads ran without a disclaimer,≤100,1
104532445916232,KWIAM หลักทรัพย์จัดการกองทุน เคดับบลิวไอ,These ads ran without a disclaimer,≤100,1
109948141834076,Ministry of high garden,These ads ran without a disclaimer,≤100,1
110592245387350,High end Sportswear,These ads ran without a disclaimer,≤100,1
108251797444793,ติวสอบอังกฤษ by Namo,These ads ran without a disclaimer,≤100,1
